path,filename,duration,fps,width,height,resolution,status
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g06_c04.avi,v_BodyWeightSquats_g06_c04.avi,3.8,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g13_c04.avi,v_BodyWeightSquats_g13_c04.avi,3.0,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g07_c01.avi,v_BodyWeightSquats_g07_c01.avi,4.92,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g20_c01.avi,v_BodyWeightSquats_g20_c01.avi,4.0,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g11_c01.avi,v_BodyWeightSquats_g11_c01.avi,3.24,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g03_c02.avi,v_BodyWeightSquats_g03_c02.avi,2.08,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g06_c05.avi,v_BodyWeightSquats_g06_c05.avi,7.08,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g10_c03.avi,v_BodyWeightSquats_g10_c03.avi,6.08,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g02_c01.avi,v_BodyWeightSquats_g02_c01.avi,4.08,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g24_c03.avi,v_BodyWeightSquats_g24_c03.avi,9.44,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g22_c03.avi,v_BodyWeightSquats_g22_c03.avi,5.52,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g09_c01.avi,v_BodyWeightSquats_g09_c01.avi,8.0,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g10_c01.avi,v_BodyWeightSquats_g10_c01.avi,6.72,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g09_c03.avi,v_BodyWeightSquats_g09_c03.avi,4.6,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g16_c04.avi,v_BodyWeightSquats_g16_c04.avi,3.08,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g16_c02.avi,v_BodyWeightSquats_g16_c02.avi,3.0,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g01_c01.avi,v_BodyWeightSquats_g01_c01.avi,10.68,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/BodyWeightSquats/v_BodyWeightSquats_g04_c03.avi,v_BodyWeightSquats_g04_c03.avi,3.52,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g16_c02.avi,v_GolfSwing_g16_c02.avi,2.8,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g06_c02.avi,v_GolfSwing_g06_c02.avi,3.64,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g09_c01.avi,v_GolfSwing_g09_c01.avi,3.9,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g04_c02.avi,v_GolfSwing_g04_c02.avi,4.07,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g18_c05.avi,v_GolfSwing_g18_c05.avi,21.39,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g23_c02.avi,v_GolfSwing_g23_c02.avi,5.61,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g18_c01.avi,v_GolfSwing_g18_c01.avi,5.17,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g25_c06.avi,v_GolfSwing_g25_c06.avi,4.3,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g21_c02.avi,v_GolfSwing_g21_c02.avi,3.24,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g17_c01.avi,v_GolfSwing_g17_c01.avi,2.44,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g15_c02.avi,v_GolfSwing_g15_c02.avi,8.64,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g11_c06.avi,v_GolfSwing_g11_c06.avi,3.34,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g20_c04.avi,v_GolfSwing_g20_c04.avi,4.04,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g01_c04.avi,v_GolfSwing_g01_c04.avi,2.54,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g08_c03.avi,v_GolfSwing_g08_c03.avi,6.04,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g08_c01.avi,v_GolfSwing_g08_c01.avi,4.7,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g21_c05.avi,v_GolfSwing_g21_c05.avi,6.51,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g03_c07.avi,v_GolfSwing_g03_c07.avi,5.77,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g09_c04.avi,v_GolfSwing_g09_c04.avi,8.61,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g24_c07.avi,v_GolfSwing_g24_c07.avi,4.97,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g22_c04.avi,v_GolfSwing_g22_c04.avi,6.64,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g09_c03.avi,v_GolfSwing_g09_c03.avi,6.51,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g19_c05.avi,v_GolfSwing_g19_c05.avi,9.61,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g14_c03.avi,v_GolfSwing_g14_c03.avi,2.94,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g10_c01.avi,v_GolfSwing_g10_c01.avi,3.6,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g15_c01.avi,v_GolfSwing_g15_c01.avi,7.21,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g16_c04.avi,v_GolfSwing_g16_c04.avi,4.3,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g21_c04.avi,v_GolfSwing_g21_c04.avi,5.67,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g18_c04.avi,v_GolfSwing_g18_c04.avi,3.24,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g23_c06.avi,v_GolfSwing_g23_c06.avi,9.78,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g03_c01.avi,v_GolfSwing_g03_c01.avi,4.4,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g04_c06.avi,v_GolfSwing_g04_c06.avi,7.77,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g07_c03.avi,v_GolfSwing_g07_c03.avi,4.24,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g01_c02.avi,v_GolfSwing_g01_c02.avi,3.2,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g05_c03.avi,v_GolfSwing_g05_c03.avi,3.37,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g24_c05.avi,v_GolfSwing_g24_c05.avi,2.57,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g24_c04.avi,v_GolfSwing_g24_c04.avi,5.41,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g05_c01.avi,v_GolfSwing_g05_c01.avi,3.8,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g06_c04.avi,v_GolfSwing_g06_c04.avi,4.24,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g17_c02.avi,v_GolfSwing_g17_c02.avi,4.17,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g25_c02.avi,v_GolfSwing_g25_c02.avi,4.34,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g22_c06.avi,v_GolfSwing_g22_c06.avi,3.34,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g11_c07.avi,v_GolfSwing_g11_c07.avi,4.3,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g20_c05.avi,v_GolfSwing_g20_c05.avi,7.24,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g02_c01.avi,v_GolfSwing_g02_c01.avi,4.67,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g23_c04.avi,v_GolfSwing_g23_c04.avi,4.27,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g04_c05.avi,v_GolfSwing_g04_c05.avi,11.51,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g24_c03.avi,v_GolfSwing_g24_c03.avi,5.41,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g10_c02.avi,v_GolfSwing_g10_c02.avi,4.97,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g01_c01.avi,v_GolfSwing_g01_c01.avi,5.74,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g23_c01.avi,v_GolfSwing_g23_c01.avi,6.71,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g22_c05.avi,v_GolfSwing_g22_c05.avi,5.11,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g05_c06.avi,v_GolfSwing_g05_c06.avi,6.04,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g04_c04.avi,v_GolfSwing_g04_c04.avi,6.11,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g25_c03.avi,v_GolfSwing_g25_c03.avi,4.84,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g10_c03.avi,v_GolfSwing_g10_c03.avi,4.84,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g01_c03.avi,v_GolfSwing_g01_c03.avi,6.37,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g23_c07.avi,v_GolfSwing_g23_c07.avi,4.84,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g19_c02.avi,v_GolfSwing_g19_c02.avi,3.7,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g14_c04.avi,v_GolfSwing_g14_c04.avi,3.64,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g05_c05.avi,v_GolfSwing_g05_c05.avi,4.0,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g24_c01.avi,v_GolfSwing_g24_c01.avi,4.97,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g23_c05.avi,v_GolfSwing_g23_c05.avi,8.07,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g17_c07.avi,v_GolfSwing_g17_c07.avi,6.67,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g11_c01.avi,v_GolfSwing_g11_c01.avi,3.94,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g16_c01.avi,v_GolfSwing_g16_c01.avi,4.07,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g20_c01.avi,v_GolfSwing_g20_c01.avi,7.64,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g15_c04.avi,v_GolfSwing_g15_c04.avi,7.71,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g13_c02.avi,v_GolfSwing_g13_c02.avi,7.84,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g12_c04.avi,v_GolfSwing_g12_c04.avi,3.0,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g01_c06.avi,v_GolfSwing_g01_c06.avi,17.28,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g02_c04.avi,v_GolfSwing_g02_c04.avi,4.07,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g25_c07.avi,v_GolfSwing_g25_c07.avi,5.31,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g06_c01.avi,v_GolfSwing_g06_c01.avi,5.24,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g08_c04.avi,v_GolfSwing_g08_c04.avi,5.71,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g02_c02.avi,v_GolfSwing_g02_c02.avi,3.9,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g22_c03.avi,v_GolfSwing_g22_c03.avi,11.61,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g21_c01.avi,v_GolfSwing_g21_c01.avi,5.31,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g07_c05.avi,v_GolfSwing_g07_c05.avi,4.5,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g17_c06.avi,v_GolfSwing_g17_c06.avi,4.77,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g05_c04.avi,v_GolfSwing_g05_c04.avi,5.41,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g03_c03.avi,v_GolfSwing_g03_c03.avi,6.01,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g11_c02.avi,v_GolfSwing_g11_c02.avi,3.64,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g15_c03.avi,v_GolfSwing_g15_c03.avi,5.47,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g06_c03.avi,v_GolfSwing_g06_c03.avi,3.04,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g24_c02.avi,v_GolfSwing_g24_c02.avi,5.27,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g03_c06.avi,v_GolfSwing_g03_c06.avi,8.41,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g25_c04.avi,v_GolfSwing_g25_c04.avi,4.27,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g02_c03.avi,v_GolfSwing_g02_c03.avi,3.07,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g05_c02.avi,v_GolfSwing_g05_c02.avi,3.2,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g17_c05.avi,v_GolfSwing_g17_c05.avi,5.21,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g11_c03.avi,v_GolfSwing_g11_c03.avi,4.54,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g13_c04.avi,v_GolfSwing_g13_c04.avi,7.94,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g20_c07.avi,v_GolfSwing_g20_c07.avi,4.47,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g19_c01.avi,v_GolfSwing_g19_c01.avi,6.71,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g07_c01.avi,v_GolfSwing_g07_c01.avi,5.07,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g07_c02.avi,v_GolfSwing_g07_c02.avi,3.37,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g01_c05.avi,v_GolfSwing_g01_c05.avi,20.72,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g12_c01.avi,v_GolfSwing_g12_c01.avi,3.4,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g09_c02.avi,v_GolfSwing_g09_c02.avi,6.71,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g16_c03.avi,v_GolfSwing_g16_c03.avi,4.17,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g20_c03.avi,v_GolfSwing_g20_c03.avi,3.97,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g25_c01.avi,v_GolfSwing_g25_c01.avi,5.37,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g13_c03.avi,v_GolfSwing_g13_c03.avi,3.27,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g11_c04.avi,v_GolfSwing_g11_c04.avi,4.37,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g14_c01.avi,v_GolfSwing_g14_c01.avi,4.47,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g07_c04.avi,v_GolfSwing_g07_c04.avi,3.7,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g08_c06.avi,v_GolfSwing_g08_c06.avi,8.98,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g21_c06.avi,v_GolfSwing_g21_c06.avi,4.9,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g18_c02.avi,v_GolfSwing_g18_c02.avi,4.67,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g20_c06.avi,v_GolfSwing_g20_c06.avi,7.97,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g18_c06.avi,v_GolfSwing_g18_c06.avi,12.85,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g21_c03.avi,v_GolfSwing_g21_c03.avi,3.67,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g12_c03.avi,v_GolfSwing_g12_c03.avi,2.8,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g03_c02.avi,v_GolfSwing_g03_c02.avi,3.77,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g25_c05.avi,v_GolfSwing_g25_c05.avi,4.04,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g17_c04.avi,v_GolfSwing_g17_c04.avi,2.74,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g08_c05.avi,v_GolfSwing_g08_c05.avi,5.61,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g08_c02.avi,v_GolfSwing_g08_c02.avi,5.77,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g20_c02.avi,v_GolfSwing_g20_c02.avi,5.07,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g22_c02.avi,v_GolfSwing_g22_c02.avi,10.01,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g19_c03.avi,v_GolfSwing_g19_c03.avi,6.34,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g19_c06.avi,v_GolfSwing_g19_c06.avi,9.88,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g10_c04.avi,v_GolfSwing_g10_c04.avi,3.9,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g04_c03.avi,v_GolfSwing_g04_c03.avi,5.71,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g23_c03.avi,v_GolfSwing_g23_c03.avi,4.97,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g14_c02.avi,v_GolfSwing_g14_c02.avi,5.24,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g04_c01.avi,v_GolfSwing_g04_c01.avi,4.17,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g17_c03.avi,v_GolfSwing_g17_c03.avi,2.6,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g05_c07.avi,v_GolfSwing_g05_c07.avi,4.4,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g22_c01.avi,v_GolfSwing_g22_c01.avi,10.11,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g18_c03.avi,v_GolfSwing_g18_c03.avi,3.84,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g03_c05.avi,v_GolfSwing_g03_c05.avi,4.87,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g12_c02.avi,v_GolfSwing_g12_c02.avi,2.17,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g19_c04.avi,v_GolfSwing_g19_c04.avi,4.97,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g24_c06.avi,v_GolfSwing_g24_c06.avi,3.57,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g13_c01.avi,v_GolfSwing_g13_c01.avi,9.48,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g11_c05.avi,v_GolfSwing_g11_c05.avi,4.4,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/GolfSwing/v_GolfSwing_g03_c04.avi,v_GolfSwing_g03_c04.avi,4.84,29.97,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g16_c06.avi,v_Rafting_g16_c06.avi,10.12,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g14_c04.avi,v_Rafting_g14_c04.avi,4.8,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g04_c01.avi,v_Rafting_g04_c01.avi,7.4,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g17_c06.avi,v_Rafting_g17_c06.avi,10.08,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g22_c04.avi,v_Rafting_g22_c04.avi,4.28,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g25_c04.avi,v_Rafting_g25_c04.avi,5.16,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g07_c04.avi,v_Rafting_g07_c04.avi,10.88,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g19_c03.avi,v_Rafting_g19_c03.avi,7.28,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g01_c03.avi,v_Rafting_g01_c03.avi,9.92,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g07_c01.avi,v_Rafting_g07_c01.avi,9.44,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g14_c01.avi,v_Rafting_g14_c01.avi,6.84,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g25_c01.avi,v_Rafting_g25_c01.avi,5.0,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g04_c02.avi,v_Rafting_g04_c02.avi,10.8,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g25_c02.avi,v_Rafting_g25_c02.avi,5.4,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g16_c02.avi,v_Rafting_g16_c02.avi,9.72,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g18_c01.avi,v_Rafting_g18_c01.avi,3.0,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g10_c04.avi,v_Rafting_g10_c04.avi,10.04,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g21_c03.avi,v_Rafting_g21_c03.avi,5.04,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g09_c03.avi,v_Rafting_g09_c03.avi,3.0,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g01_c01.avi,v_Rafting_g01_c01.avi,9.32,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g12_c04.avi,v_Rafting_g12_c04.avi,7.24,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g24_c04.avi,v_Rafting_g24_c04.avi,4.08,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g14_c02.avi,v_Rafting_g14_c02.avi,6.6,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g04_c03.avi,v_Rafting_g04_c03.avi,5.76,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g14_c03.avi,v_Rafting_g14_c03.avi,8.0,25.0,320,240,320x240,OK
../UCF_MERGED/Normal/Rafting/v_Rafting_g14_c05.avi,v_Rafting_g14_c05.avi,5.56,25.0,320,240,320x240,OK
